Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4Kii4OhkRIezu0KjOiFq0G,"19 Dias y 500 Noches","19 Dias Y 500 Noches","Joaquín Sabina",1999-09-27,283866,51,false,,2025-07-02T09:53:42Z,"trova,cantautores,nueva trova","Legacy Recordings",0.708,0.67,4,-7.619,1,0.226,0.666,0,0.26,0.812,87.327,4
spotify:track:0wmYFlVkmGVUtfcY1r0SrP,"Grita","La Flaca","Jarabe De Palo",1996,212226,64,false,,2025-07-02T09:53:42Z,"rock en español,rock latino,música alternativa latina","Parlophone Spain",0.49,0.694,4,-7.77,0,0.0463,0.0645,0.0000655,0.106,0.292,200.064,4
spotify:track:4M1lEbqPzlEw1JYWB6aE7K,"Estoy Aquí","Pies Descalzos","Shakira",1995-10-06,232466,71,false,,2025-07-02T09:53:42Z,"pop latino","Epic",0.732,0.814,2,-7.716,1,0.0402,0.0307,0,0.0691,0.782,116.973,4
spotify:track:7BYqVvoXpQFhs4jJ0qqNZt,"Entre dos tierras","Senderos De Traición - Edición Especial","Heroes Del Silencio",1990,368320,64,false,,2025-07-02T09:53:42Z,"rock en español,rock latino,rock mexicano,música alternativa latina","Parlophone Spain",0.458,0.746,11,-9.444,0,0.0318,0.0351,0,0.172,0.511,166.095,4
spotify:track:1gh0aMZmO6o30LS12lEJWQ,"Siete Vidas","Cosas Mias","Antonio Flores",1994-05-25,242000,52,false,,2025-07-02T09:53:42Z,"flamenco,trova,cantautores","RCA Records Label",0.542,0.315,9,-11.494,0,0.0275,0.603,0,0.144,0.491,135.826,4
spotify:track:2ArJqsyGuPirgutoAB67IS,"Contaminame - En Directo","Golosinas","Pedro Guerra",1995-02-27,240666,32,false,,2025-07-02T09:53:42Z,"trova,nueva trova,cantautores,folk latino,bolero","Ariola",0.524,0.541,9,-16.391,1,0.178,0.809,0,0.679,0.908,170.193,4
spotify:track:6cPLCU7hKjgjvLWzCevl7R,"Vivo per lei","Bocelli (Remastered)","Andrea Bocelli;Giorgia",1995-01-01,265584,68,false,,2025-07-02T09:53:42Z,"ópera,cantautores italianos,italo dance","Sugar s.r.l. under exclusive licence to Universal International Music B.V.",0.533,0.456,2,-6.392,1,0.0265,0.703,0,0.18,0.289,136.117,4
spotify:track:5HSpMRUC4m3L3q48to2Kmu,"So payaso","Agila","Extremoduro",1996,281666,63,false,,2025-07-02T09:53:42Z,"","WM Spain",0.435,0.899,4,-3.84,0,0.0656,0.0392,0.000447,0.115,0.377,150.546,4
spotify:track:42R5irny7qThOYUThAL7VW,"Rojitas las orejas","A Puerta Cerrada","Fito y Fitipaldis",1998-10-23,224133,56,false,,2025-07-02T09:53:42Z,"","DRO/EastWest Spain",0.683,0.638,4,-10.8,0,0.0567,0.441,0.000131,0.121,0.509,157.931,4
spotify:track:3tduKvstqxOddo4CCq4FK1,"Mar antiguo","Astronomía Razonable","El Último De La Fila",1993-10-20,211106,53,false,,2025-07-02T09:53:42Z,"rock en español","WM Spain",0.621,0.378,2,-8.059,1,0.0283,0.606,0.00000351,0.109,0.337,135.008,4
