Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3MLnZadhoFpkGWibabX98d,"Acordes","30 Grandes Exitos y un Par de Corazones","Pecos",1979,227426,33,false,majosegarcia,2016-08-28T14:47:50Z,"","Epic",0.416,0.544,1,-8.388,0,0.075,0.381,0,0.162,0.219,114.095,4
spotify:track:0XPt3eOkEIzhDCyFhfRaUh,"Me Olvide De Vivir","Personalidad","Julio Iglesias",2002-09-03,290160,41,false,majosegarcia,2016-08-28T14:50:00Z,"bolero","Sony Special Products",0.403,0.518,0,-5.827,1,0.0369,0.815,0.000707,0.144,0.583,124.118,4
spotify:track:7MFVLZMlSjQilhkNK34aPg,"Estando Contigo","Marisol, Sus 20 Grandes Éxitos","Marisol",2008-01-01,169800,30,false,majosegarcia,2016-08-28T14:52:16Z,"villancicos","OK Records",0.715,0.439,2,-9.175,1,0.0624,0.897,0.00000348,0.0633,0.745,100.073,4
spotify:track:25wv1fWZsBJM2IaPas5oHK,"Corazón Contento","Cuentame","Marisol",2001-10-29,178053,25,false,majosegarcia,2016-08-28T14:52:38Z,"villancicos","RCA Records Label",0.588,0.81,2,-4.575,0,0.0301,0.149,0.0000277,0.0752,0.959,131.307,4
spotify:track:5zAnoLd8d4ssifVCnSDrwG,"Corazón de neón","Viaje Con Nosotros A Través De 21 Exitos Feroces","Orquesta Mondragon",2003-02-28,289626,42,false,majosegarcia,2016-08-28T14:53:09Z,"rock en español","Parlophone Spain",0.586,0.951,2,-3.923,1,0.0306,0.357,0.0223,0.198,0.968,136.384,4
spotify:track:1uaJUd68rBoPYNvafL8ymh,"Rufino","Rufino","Luz Casal",2007-06-01,266480,38,false,majosegarcia,2016-08-28T14:54:38Z,"","Parlophone Spain",0.491,0.874,10,-6.618,1,0.0385,0.0209,0.00707,0.286,0.625,167.525,4
spotify:track:43wyXbukLasmkQGkquqMHs,"Gavilán o Paloma","30 de Febrero","Pablo Abraira",1977,288573,46,false,majosegarcia,2016-08-28T14:57:05Z,"","Pablo Abraira",0.466,0.572,1,-6.182,1,0.0272,0.539,0,0.0798,0.404,126.308,4
spotify:track:1ZxWjK1wqkHEwYBt9ayplF,"Si Tu Fueras Mi Mujer","Los Grandes Exitos de Lorenzo Santamaria","Lorenzo Santamaría",1998-05-19,192798,9,false,majosegarcia,2016-08-28T14:57:33Z,"","Divucsa",0.618,0.557,0,-10.475,1,0.0295,0.00892,0,0.137,0.778,118.864,4
spotify:track:6mpJrtlX03lQd5UdsdjXOz,"Yo no soy esa","Solo Lo Mejor","Mari Trini",2002-03-22,152906,24,false,majosegarcia,2016-08-28T14:58:40Z,"bolero","Parlophone Spain",0.578,0.633,2,-4.967,0,0.0324,0.0693,0,0.369,0.729,120.909,4
spotify:track:0CqSDMvzIOxdJRbCwwCIkM,"Eres","Lo Mejor de Massiel","Massiel",2013-04-23,197226,33,false,majosegarcia,2016-08-28T14:59:00Z,"","Parlophone Spain",0.688,0.671,9,-9.152,1,0.0521,0.582,0,0.0799,0.897,105.067,5
