Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1rgZs6QR3J469o7x08BBiF,"Soy Español","Soy Español","José Manuel Soto",2018-04-13,201213,0,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop,villancicos","Adriático Records",0.581,0.77,5,-5.445,1,0.0866,0.681,0,0.163,0.648,121.22,4
spotify:track:4EVFCcP3BtujqYgw9jV3yF,"Me Va, Me Va","1100 Bel Air Place","Julio Iglesias",1984,363826,60,false,perdi_23,2023-07-02T19:16:35Z,"bolero","Columbia",0.677,0.633,2,-16.023,1,0.0526,0.259,0.00728,0.137,0.625,99.705,4
spotify:track:5yYecTdBTm1SbbmZqcnCTj,"Era Mi Vida El - Remasterizado","Querida Isabel - Tus Mejores Canciones (Remasterizado 2022)","Isabel Pantoja",1975,232066,45,false,perdi_23,2023-07-02T19:16:35Z,"villancicos,flamenco","Legacy Recordings",0.442,0.561,5,-5.551,1,0.0424,0.822,0,0.357,0.293,107.659,4
spotify:track:1Wrzhfa5bNlqvsnCztz190,"Devuélveme a mi chica","Hombres G (Edición 30 Aniversario)","Hombres G",1985,194080,78,false,perdi_23,2023-07-02T19:16:35Z,"rock en español,rock latino,rock mexicano","WM Spain",0.594,0.936,9,-4.722,0,0.0944,0.0224,0.000351,0.191,0.39,172.547,4
spotify:track:4H71d1kJ8DB8J4atO8fbBl,"Yo soy aquél","Canta...Raphael","Raphael",1967-12-23,159560,58,false,perdi_23,2023-07-02T19:16:35Z,"villancicos","Parlophone Spain",0.402,0.427,2,-11.328,0,0.0359,0.795,0,0.222,0.551,111.065,3
spotify:track:1x8tjll0oP07qkZWVtm8ap,"Sevilla Tiene un Color Especial","Alegria Y Cosabuena","Los Del Rio",2001-03-19,227666,46,false,perdi_23,2023-07-02T19:16:35Z,"","Zafiro",0.617,0.791,0,-6.749,1,0.0563,0.564,0,0.154,0.498,100.088,4
spotify:track:6V78ktWCGcJIIB5DPJBoPn,"19 Dias y 500 Noches","19 Dias Y 500 Noches","Joaquín Sabina",1999-08-10,283866,62,false,perdi_23,2023-07-02T19:16:35Z,"trova,cantautores,nueva trova","Ariola",0.708,0.67,4,-7.619,1,0.226,0.666,0,0.26,0.812,87.327,4
spotify:track:5Fe0OTJpN0hzJedhBQOTmX,"Se Me Enamora el Alma - Remasterizado","Querida Isabel - Tus Mejores Canciones (Remasterizado 2022)","Isabel Pantoja",1975,308333,43,false,perdi_23,2023-07-02T19:16:35Z,"villancicos,flamenco","Legacy Recordings",0.78,0.826,3,-5.312,0,0.0374,0.287,0.00000156,0.0921,0.869,113.16,4
spotify:track:1vf3helU8ixX8CIgOeOKaH,"La pared","Rumba al corazón","José Manuel Soto",2001-04-30,207026,30,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop,villancicos","MARFER",0.766,0.831,6,-8.764,0,0.0364,0.388,0.0000709,0.135,0.859,97.488,4
spotify:track:5UOzQpO62ljPFDqquxGDqT,"Como El Agua - Tangos","Como El Agua (Remastered)","Camaron De La Isla;Paco de Lucía;Tomatito",2005-01-01,221080,48,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop,jazz latino","Universal Music Spain S.L.",0.467,0.736,2,-8.612,1,0.131,0.826,0.000155,0.168,0.77,161.653,4
spotify:track:0KTnFgWGTpQ9DZZhyMyhtG,"Adiós a España","Antonio Molina Y El Cine","Antonio Molina",1996,166853,22,false,perdi_23,2023-07-02T19:16:35Z,"flamenco","Parlophone Spain",0.377,0.366,3,-6.457,1,0.0297,0.947,0.0000165,0.621,0.277,100.939,4
spotify:track:6cy5hG9A8uYZiDeEIILLkB,"Se Que Volveras","Nana Latina","Nana Mouskouri;Julio Iglesias",1996-01-01,262800,55,false,perdi_23,2023-07-02T19:16:35Z,"schlager,bolero","Universal Music Division Mercury Records",0.533,0.498,2,-9.279,1,0.0246,0.601,0.00156,0.117,0.241,95.313,4
spotify:track:6XSYNsvSOtDzmH3lFUJnQl,"Señora","15 Exitos Originales Con Rocio Jurado","Rocío Jurado",1984-03-11,219933,49,false,perdi_23,2023-07-02T19:16:35Z,"flamenco","RCA Records Label",0.466,0.408,8,-17.623,0,0.137,0.287,0,0.0533,0.56,78.918,3
spotify:track:7aSxNjoVoAwNL7HDAKwGtC,"¿Y Cómo Es Él?","Entre El Agua Y El Fuego","José Luis Perales",1982-02-28,248000,74,false,perdi_23,2023-07-02T19:16:35Z,"trova,villancicos","Parlophone Spain",0.219,0.323,10,-12.211,1,0.0333,0.66,0,0.106,0.339,170.437,4
spotify:track:6VWWU8EFSS7Xx1TZ830Paz,"Cruz de navajas","Entre el Cielo y el Suelo (Bonus Tracks Edition)","Mecano",1986-06-16,302493,0,false,perdi_23,2023-07-02T19:16:35Z,"rock en español,pop latino","BMG Rights Management and Administration (Spain) S.L.U",0.735,0.497,1,-8.467,1,0.0265,0.655,0.000354,0.104,0.571,116.12,4
spotify:track:0xtUy3WFuGZrDzxyvELcvm,"A la Puerta de Toledo","Grandes Exitos","Chiquetete",1977,208066,35,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop","Zafiro",0.441,0.614,10,-7.194,1,0.0591,0.393,0,0.0869,0.729,159.763,3
spotify:track:7BYqVvoXpQFhs4jJ0qqNZt,"Entre dos tierras","Senderos De Traición - Edición Especial","Heroes Del Silencio",1990,368320,64,false,perdi_23,2023-07-02T19:16:35Z,"rock en español,rock latino,rock mexicano,música alternativa latina","Parlophone Spain",0.458,0.746,11,-9.444,0,0.0318,0.0351,0,0.172,0.511,166.095,4
spotify:track:35lfDNjMbqNU54SVwsesn6,"Tómbola","Canta con Marisol","Marisol",1961-12-17,152040,36,false,perdi_23,2023-07-02T19:16:35Z,"villancicos","Universal Digital Enterprises",0.442,0.641,3,-7.762,1,0.322,0.907,0.000198,0.0644,0.827,89.24,4
spotify:track:1eCie6lwjb4crxeAvkRaSi,"Y Nos Dieron las Diez","Fisica Y Quimica","Joaquín Sabina",1992-04-10,302933,63,false,perdi_23,2023-07-02T19:16:35Z,"trova,cantautores,nueva trova","Ariola",0.555,0.275,0,-14.032,1,0.0653,0.759,0,0.104,0.592,163.431,3
spotify:track:6qD5Tep3hEoRDQUpyrrDLK,"No Estamos Lokos - Kalikeño","De Aki A Ketama","Ketama",1995-01-01,277333,36,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop","Universal Music Spain S.L.",0.698,0.897,2,-8.586,1,0.0801,0.632,0,0.965,0.772,103.881,4
spotify:track:2LsbizbOeNa4x6qsi2jAMb,"La flaca","La Flaca","Jarabe De Palo",1996,261200,77,false,perdi_23,2023-07-02T19:16:35Z,"rock en español,rock latino,música alternativa latina","Parlophone Spain",0.871,0.481,7,-9.068,1,0.0383,0.52,0.0000554,0.0809,0.664,103.063,4
spotify:track:2zNDRGoRkNEkMhO5fcGTMv,"Sarandonga","Lola Lolita Lola","Lolita",2001-03-26,240133,50,false,perdi_23,2023-07-02T19:16:35Z,"flamenco","WM Spain",0.819,0.942,4,-4.72,1,0.167,0.038,0.000876,0.324,0.94,104.583,4
spotify:track:5OaqffbeQyVVqtnA71Ci7K,"Por la Raja de Tu Falda","Estopa","Estopa",1999-10-18,202826,65,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop","Ariola",0.759,0.722,9,-9.906,0,0.0765,0.323,0,0.719,0.928,97.518,4
spotify:track:78GUxsLIyH3ZohwhNCTKES,"Noches de bohemia","Noches de Bohemia","Navajita Platea",2007-05-25,247906,48,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop","Parlophone Spain",0.611,0.451,7,-9.587,1,0.0367,0.433,0,0.363,0.241,85.209,4
spotify:track:4vyQc3hkjmlfPEwNowMJ8N,"Se Te Nota En La Mirada","Alegria Y Cosabuena","Los Del Rio",2001-03-19,217706,36,false,perdi_23,2023-07-02T19:16:35Z,"","Zafiro",0.763,0.935,0,-4.201,1,0.213,0.531,0,0.501,0.79,109.115,4
spotify:track:1EI0qRmW7tOWPbfBAlho6e,"Verde","Verde","Manzanita",1978,196626,41,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop","Sony Music Media",0.657,0.527,1,-12.709,0,0.0374,0.703,0.000124,0.0787,0.96,88.537,4
spotify:track:7AdFxpPaZckmsSrQSjnmDq,"Soy Gitano - Tangos","Soy Gitano (Remastered)","Camaron De La Isla;Royal Philharmonic Orchestra;Tomatito",1989,255746,48,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop,orquestal,clásica,jazz latino","Universal Music Spain S.L.",0.492,0.864,7,-5.881,1,0.0829,0.511,0,0.374,0.759,101.685,4
spotify:track:2N1u2w7dbHt058hi7pIFjW,"Como yo te amo","Y... sigo mi camino","Raphael",1980,279160,65,false,perdi_23,2023-07-02T19:16:35Z,"villancicos","Parlophone Spain",0.507,0.532,11,-8.533,1,0.0499,0.577,0.0000414,0.0616,0.346,140.099,4
spotify:track:3xbymP6jIcdN0O2PB420bz,"Escándalo","Ave Fénix","Raphael",1992,304853,48,false,perdi_23,2023-07-02T19:16:35Z,"villancicos","Sony Music Latin",0.732,0.892,1,-9.469,1,0.0517,0.335,0.0146,0.116,0.906,112.295,4
spotify:track:5E48mFtui4eFEsEMzXXXqy,"Sevilla","Bandido","Miguel Bosé",1984-02-22,282813,42,false,perdi_23,2023-07-02T19:16:35Z,"pop latino","Columbia",0.669,0.453,4,-9.475,0,0.0289,0.0492,0.000109,0.184,0.178,126.875,4
spotify:track:0wQCKR9OFjYu5Kzrk7WivJ,"Corazón partío","Más","Alejandro Sanz",1997,343413,78,false,perdi_23,2023-07-02T19:16:35Z,"pop latino","WM Spain",0.648,0.846,0,-6.731,1,0.0424,0.199,0.00000423,0.0803,0.815,160.075,4
spotify:track:176g8fHhvPf47DrEoCjNMx,"Estando Contigo","Canta con Marisol","Marisol",1961-12-17,169813,33,false,perdi_23,2023-07-02T19:16:35Z,"villancicos","Universal Digital Enterprises",0.699,0.431,9,-9.222,1,0.0614,0.906,0.00000228,0.0556,0.766,100.292,4
spotify:track:5hv3nMY3NKyDL7cSsrSYog,"Chica Ye Ye","Cuentame","Concha Velasco",2001-10-29,143106,44,false,perdi_23,2023-07-02T19:16:35Z,"","RCA Records Label",0.555,0.906,9,-4.758,1,0.184,0.117,0,0.225,0.63,171.761,4
spotify:track:6buqYaAyimysMjE8yuiaXy,"Cuéntame","Ayer Y Hoy","Formula V",1985-01-01,170000,39,false,perdi_23,2023-07-02T19:16:35Z,"","Universal Music Spain S.L.",0.675,0.522,1,-13.205,0,0.0461,0.242,0.00000539,0.287,0.476,132.032,4
