Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:11fipSrlLJsDd1s0DgPo23,"Los toros en la Wii - Fantástico","La noche eterna. Los días no vividos","Love of Lesbian",2012-05-18,366746,40,false,ordago13,2018-08-24T20:01:29Z,"indie","WM Spain",0.446,0.79,7,-8.388,1,0.0532,0.32,0.000234,0.484,0.719,100.211,4
spotify:track:0H042a4KyYioRQEi2IauAL,"Ayer","Fue Eléctrico","La Habitación Roja",2012-01-01,269560,0,false,ordago13,2019-07-31T12:26:11Z,"indie","Mushroom Pillow",0.487,0.779,7,-5.319,1,0.0837,0.00221,0.000214,0.307,0.642,142.04,4
spotify:track:5rQ4vhUUoBBUl99j7Ms9M3,"Lo Que Te Mereces","Lo Que Te Mereces","Viva Suecia",2019-06-14,256520,29,false,ordago13,2019-10-04T08:59:35Z,"indie","Subterfuge Records distributed by Altafonte",0.438,0.896,0,-2.849,1,0.0331,0.00108,0,0.0981,0.318,135.977,4
spotify:track:2VSDUTvsvKWIgD7kgQbyRU,"El Día de Tu Cumpleaños","Ruido Rosa Ep","Pantones",2012-01-01,152560,0,false,ordago13,2016-08-08T10:00:19Z,"power pop","Subterfuge Records",0.479,0.94,9,-2.414,1,0.0438,0.00196,0.00702,0.0932,0.915,105.14,4
spotify:track:46YtseyUlbYQtrbFaIV46e,"Isla Desierta","Fruto Panorama","Cala Vento",2017-01-20,166391,35,false,ordago13,2019-12-18T10:08:40Z,"","BCore Disc",0.509,0.905,7,-7.042,1,0.0825,0.00215,0.00000712,0.134,0.429,151.075,4
spotify:track:6uHnEgzqlfiSHJwNajOcVj,"Merlí","Oh Long Johnson","Miss Caffeina",2019-03-01,211653,37,false,ordago13,2019-12-18T10:09:31Z,"indie","WM Spain",0.687,0.523,2,-8.01,1,0.036,0.00252,0.0000879,0.108,0.454,95.997,4
spotify:track:1KQTSV2cGiXezNTbjyKYz0,"Supersónico","Fanfarria clandestina","Cometa",2024-10-25,204538,20,false,ordago13,2024-10-30T20:25:27Z,"","Mont Ventoux distributed by Altafonte",0.377,0.97,0,-4.904,1,0.072,0.0015,0,0.586,0.481,168.02,4
spotify:track:2degVrEaNt86Nbh7v0PZNa,"Laponia","Stereoparty 2016 (Deluxe Version)","La La Love You",2015-12-16,192253,0,false,ordago13,2016-08-08T10:05:04Z,"","Subterfuge Records",0.598,0.828,2,-3.535,1,0.0311,0.105,0,0.0785,0.818,140.043,4
spotify:track:4zV8tYqxPCn4uFWrEhVjOt,"The Club","I Don't Run","Hinds",2018-04-06,197373,0,false,ordago13,2019-12-19T22:32:57Z,"","Lucky Number",0.377,0.913,0,-4.269,1,0.133,0.0381,0.19,0.109,0.421,125.947,4
spotify:track:2UiJUUqa84i5eKoWM8qlxY,"Vengo a terminar lo que empecé","La otra vida","091",2019-10-18,254505,21,false,ordago13,2020-03-02T11:43:58Z,"","WM Spain",0.584,0.722,2,-5.563,1,0.0335,0.000818,0.0727,0.111,0.346,131.968,4
spotify:track:5u5uwyuD5L19KLz0jEnvrp,"Cannibal Dinner","The Orinal Soundtrack","bigott",2011-10-25,168946,0,false,ordago13,2016-08-03T10:04:53Z,"","Grabaciones en el Mar",0.616,0.687,7,-9.693,1,0.219,0.574,0.15,0.0995,0.485,153.013,4
spotify:track:5OY8XH6zCjESlQmSB4jygE,"Dónde Estabas Tú - Feat. Iván Ferreiro","Dónde Estabas Tú (Feat. Iván Ferreiro)","Vega;Ivan Ferreiro",2019-03-01,232080,0,false,ordago13,2020-03-09T19:05:28Z,"indie","LA MADRIGUERA RECORDS S.L.",0.674,0.476,2,-7.215,1,0.0258,0.283,0.00000211,0.0575,0.465,101.973,4
spotify:track:4kLYHPcDXymzsSFVDmVzFU,"El Alud","Wolverines","Vega",2013-10-01,270826,0,false,ordago13,2020-03-09T19:05:43Z,"","La Madriguera Records",0.649,0.73,10,-6.094,1,0.0277,0.0433,0.00000236,0.158,0.578,113.937,4
spotify:track:1COQTOb7d2zh3y8SOjsutx,"El Relámpago","Pero No Pasa Nada","Amaia",2019-09-19,276759,38,false,ordago13,2020-03-09T19:13:41Z,"","Universal Music Spain S.L.",0.541,0.627,10,-4.979,1,0.0264,0.291,0.0000062,0.135,0.189,100.106,4
