Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:42k1KeBehAd83lrGt1okiC,"Loca (feat. El Cata)","Sale el Sol","Shakira;El Cata",2010-10-19,183693,74,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"pop latino,merengue,mambo","Sony Music Latin/Epic",0.8,0.692,9,-5.57,0,0.0614,0.342,0.00000192,0.0554,0.917,112.002,4
spotify:track:2VTaauLbYR0VxWaT9rlQFi,"Pienso en Aquella Tarde - Nueva Versión","Algo para Cantar","Pereza",2003-07-11,221693,45,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","RCA Records Label",0.712,0.629,7,-6.554,1,0.0269,0.203,0,0.0838,0.633,119.946,4
spotify:track:12oFSoib1tf0r2rd1Fgsfe,"Convénceme","Convénceme","India Martinez;Marc Anthony",2020-10-01,208567,51,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"flamenco,flamenco pop,salsa,merengue,bachata,latina,pop latino","Sony Music Entertainment",0.59,0.552,0,-8.422,0,0.388,0.5,0,0.12,0.241,167.854,4
spotify:track:4eUhX5KmmQp537lxDJpmQK,"La Madre","La Vida en Canciones","Víctor Manuel;Dani Martín",2022-11-25,376386,9,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"trova,nueva trova,cantautores","Legacy Recordings",0.51,0.45,0,-8.672,0,0.0251,0.848,0.000598,0.135,0.201,99.153,3
spotify:track:75HnDKDqsmEzdOKFWe5FZS,"VIVIR ASÍ ES MORIR DE AMOR","VIVIR ASÍ ES MORIR DE AMOR","NATHY PELUSO",2021-12-10,257379,61,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Sony Music Entertainment",0.62,0.803,5,-5.514,0,0.0536,0.0881,0.000155,0.1,0.717,102,4
spotify:track:0Wn489VvZ0b5MRm62LMmUM,"Portales","Lo Que Me Dé la Gana","Dani Martín",2020-10-16,225520,46,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Sony Music Entertainment",0.447,0.519,9,-4.872,1,0.0314,0.175,0,0.0872,0.231,76.857,4
spotify:track:0JKUSybmsE4rU1MpImJn0j,"Cómo Quieres Que Te Quiera","Esencial Rosario","Rosario",2013-07-23,265813,20,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"flamenco,flamenco pop","Legacy Recordings",0.763,0.714,4,-7.39,0,0.0667,0.313,0,0.067,0.645,126.002,4
spotify:track:7chjOPhoxbpRYSrO1rvdnu,"5 Sentidos","5 Sentidos","Dvicio;Taburete",2018-09-27,209953,49,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Sony Music Entertainment",0.644,0.735,5,-5.499,1,0.0473,0.0961,0,0.116,0.664,175.913,4
spotify:track:0XPayKZFFZA2PwSRNi1pVU,"Terriblemente Cruel","Polvora","Leiva",2014-01-31,227600,64,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Ariola",0.549,0.831,0,-4.17,1,0.0304,0.0281,0,0.0842,0.615,125.594,4
spotify:track:740Rh302Wm6uHRsYTa4KDQ,"A San Fernando un Ratito a Pie y Otro Caminando","Arena En Los Bolsillos","Manolo Garcia",1998-11-14,227666,58,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"flamenco,flamenco pop","Ariola",0.56,0.918,6,-4.399,0,0.0735,0.132,0.0000024,0.435,0.743,135.251,4
